id,title,url,d1,d2,uniq_z,u01,text,QuestionExists
26458062,Negele,https://en.wikipedia.org/wiki/Negele,2.8745983,1.444486,1.96835023929146,0.8938978849909267,"Negele is the name of two towns in the Oromia Region of Ethiopia:

 Negele Arsi (or Arsi Negele), in Mirab Arsi Zone
 Negele Boran, in Guji Zone",0
60588662,Taylor Emery,https://en.wikipedia.org/wiki/Taylor%20Emery,-1.7104087,-3.4728165,-0.5139148145751748,0.3665959225671432,"Taylor Emery (born August 26, 1997) is an American professional basketball player.

Early years
Born in Bremerton, Washington, the daughter of Emmett Emery and Michelle Griffin, Emery has three siblings and attended Freedom High School in Tampa, Florida. She was a member of the National Honors Society, the National Science Honors Society, and Mu Alpha Theta for honors in mathematics.",0
63260876,Bidrohini,https://en.wikipedia.org/wiki/Bidrohini,-2.628816,9.778738,-1.3496595572278702,0.1890605533286077,"Bidhrohini is a 2020 Bengali action drama film directed and produced by Sandip Chowdhury. This film was released on 14 February 2020 under the banner of Mirage movies. This is the debut direction of Sandip Choodhury, son of director Anjan Choudhury.

Plot
Arunima, the daughter of Pranab and Radha of a middle-class family, live happily. One day Arunima was raped. Her elder sister Kiran is an IPS officer who fights alone for justice. She faced a serious problem while come to know that her husband's family is involved with the crime.",0
58066407,Artistic swimming at the 2019 Pan American Games,https://en.wikipedia.org/wiki/Artistic%20swimming%20at%20the%202019%20Pan%20American%20Games,-3.6089435,-2.8299928,-1.106713632474235,0.2406690077464394,"Artistic swimming competitions at the 2019 Pan American Games in Lima, Peru are scheduled were held between July 29 and 31, 2019 at the Aquatics Centre in the Villa Deportiva Nacional Videna cluster.

The sport was renamed from synchronized swimming to artistic swimming in 2017, making this the first edition of the Pan American Games to have the new title. The competition was open to only women, and two competitions were held: duet and team.
",0
54581307,Paramesotriton yunwuensis,https://en.wikipedia.org/wiki/Paramesotriton%20yunwuensis,10.273009,5.0260077,0.767754302346294,0.63885800009102,"Paramesotriton yunwuensis is a species of salamander in the family Salamandridae. It is endemic to the Yunwu Mountains in Guangdong, southern China. Its type locality is near Nanchong village, Fuhe, Luoding City. Common name Yunwu warty newt has been coined for it.

References
",0
3626817,Uneasy Money (novel),https://en.wikipedia.org/wiki/Uneasy%20Money%20%28novel%29,-1.6656735,7.4981184,-0.1835961245127578,0.4367647763016985,"Uneasy Money is a novel by P. G. Wodehouse, first published in the United States on 17 March 1916 by D. Appleton & Company, New York, and in the United Kingdom on 4 October 1917 by Methuen & Co., London. The story had earlier been serialised in the U.S in the Saturday Evening Post from December 1915, and in the UK in the Strand Magazine starting December 1916.

Taking place primarily in New York City and then-rural Long Island, the story tells of amiable but hard-up ""Bill"", Lord Dawlish, who inherits a fortune from a rich American he once helped in golf. When Bill learns that the rich man left…",0
61531228,Anatetarte,https://en.wikipedia.org/wiki/Anatetarte,2.0392916,3.3919263,1.0956303641264962,0.7085079718130854,"Anatetarte () or Anotetarte (Ἀνωτετάρτη) was a town of ancient Caria. It became a bishopric; no longer the seat of a residential bishop, it remains a titular see of the Roman Catholic Church.

Its site is unlocated.
",0
63572555,"Live Twice, Love Once",https://en.wikipedia.org/wiki/Live%20Twice%2C%20Love%20Once,-2.529089,9.069033,-0.9699637584958628,0.269718474803826,"Live Twice, Love Once () is a 2019 Spanish tragic comedy film directed by María Ripoll.

A poignant tragic comedy about family, love, ageing, Alzheimer's and dementia. A successful Spanish mathematics professor faces the awful reality of Alzheimer's and increasingly reverts to earlier memories of a lost love. With hesitant but increasing support from his somewhat dysfunctional family, the professor pursues a childhood dream before losing all his memory, forging stronger family ties long the way.
",0
47314235,Lungotevere Vittorio Gassman,https://en.wikipedia.org/wiki/Lungotevere%20Vittorio%20Gassman,0.24458767,4.4564004,1.5565256000161043,0.8064149064403093,"Lungotevere Vittorio Gassman, previously named Lungotevere Papareschi, is the stretch of lungotevere that connects via Antonio Pacinotti to via Pietro Blaserna, in Rome's Portuense district.

The lungotevere is dedicated to the Genoese actor and director Vittorio Gassman, born in 1922, who moved as a young man in Rome and died there in 2000; it was established and named by resolution of the City Council of 29 December 2006.  Previously the Lungotevere took its name from the noble Papareschi (also de Papa or Paparoni) Roman medieval family.
",0
61592979,Karen Hanrahan,https://en.wikipedia.org/wiki/Karen%20Hanrahan,0.016078409,4.332883,0.1438675169753955,0.5063271385120391,"Karen Hanrahan is the president and CEO of the Glide Foundation, a social justice organization based in San Francisco, California. From 2009 to 2015, she served as a Barack Obama appointee in the State Department, where she was the US Coordinator for International Assistance to Afghanistan and Pakistan and later the Deputy Assistant Secretary for Democracy, Human Rights, and Labor. She was appointed CEO of the Glide Foundation in 2017.

Early life and education
Hanrahan is a native of Indianapolis and received her Political Science and Journalism degree at Indiana University in 1992. Hanrahan …",0
53578013,Guadua paniculata,https://en.wikipedia.org/wiki/Guadua%20paniculata,9.164674,5.472552,1.2869354154382489,0.7491464720494464,"Guadua paniculata is a species of clumping bamboo found in Mexico, Panama and the tropical and sub-tropical parts of Northern South America.

This bamboo is used for rustic construction, roofing and musical instruments.
",0
18715152,Ikechukwu Ezenwa,https://en.wikipedia.org/wiki/Ikechukwu%20Ezenwa,-2.081718,-1.307395,-1.4510656178132255,0.1675190927722381,"Ikechukwu Vincent Ezenwa (born 16 October 1988) is a Nigerian professional footballer who currently plays as a goalkeeper for Katsina United F.C.

Club career
Ezenwa began his football professional career with Ocean Boys before moved to Heartland FC in July 2008.",0
20977587,1980 Tulane Green Wave football team,https://en.wikipedia.org/wiki/1980%20Tulane%20Green%20Wave%20football%20team,-1.16931,-4.305729,0.4532779537356907,0.5720544991917377,"The 1980 Tulane Green Wave football team represented Tulane University in the 1980 NCAA Division I-A football season. The team was led by first-year coach Vince Gibson.  The Green Wave played home games in the Louisiana Superdome and finished with a 7–5 record, losing to Arkansas 15–34 in the Hall of Fame Classic.  In the 78th edition of the Battle for the Flag, Tulane lost 7–24 to LSU.  Throughout the season the offense scored 279 points, while the defense allowed 243 points. Two members of the Green Wave team were drafted into the National Football League (NFL).

Schedule
",0
39082268,Pig melon,https://en.wikipedia.org/wiki/Pig%20melon,9.266898,5.567996,1.6975714805689623,0.8363769644773671,"Pig melon is a common name for two species of plants in the melon family which are invasive in Australia:

Citrullus lanatus, a weedy form of the cultivated watermelon
Citrullus colocynthis",0
53033043,2017 Sydney Women's Sevens,https://en.wikipedia.org/wiki/2017%20Sydney%20Women%27s%20Sevens,-1.7313517,-2.3681796,-1.5990344401292993,0.1360864098428857,"The 2017 Sydney Women's Sevens was the second tournament of the 2016–17 World Rugby Women's Sevens Series. It was the inaugural edition of the Australian Women's Sevens and part of the World Rugby Women's Sevens Series.

The tournament was played on 3–4 February 2017 at Allianz Stadium and Kippax Field in Sydney, and won by Canada 21–17 over the United States in the final.
",0
10407071,"Shaws Point Township, Macoupin County, Illinois",https://en.wikipedia.org/wiki/Shaws%20Point%20Township%2C%20Macoupin%20County%2C%20Illinois,5.111959,4.865409,0.3468762105465819,0.5494518170561082,"Shaws Point Township (T10N R6W) is located in Macoupin County, Illinois, United States. As of the 2010 census, its population was 532 and it contained 233 housing units.

Geography
According to the 2010 census, the township has a total area of , of which  (or 99.74%) is land and  (or 0.23%) is water.",0
55509,920s BC,https://en.wikipedia.org/wiki/920s%20BC,0.87487864,3.9720645,0.9904210173899424,0.6861585877643949,"The 920s BC is a decade which lasted from 929 BC to 920 BC.

Events and trends
 928 BC—On the death of King Solomon, his son Rehoboam is unable to hold the tribes of Israel together, and the northern part secedes to become the kingdom of Israel, making Jeroboam its king. Rehoboam was left to rule the kingdom of Judah. ",0
43358455,Sternacutus cribripennis,https://en.wikipedia.org/wiki/Sternacutus%20cribripennis,11.244169,4.314812,-0.7896312251909205,0.3080261078071697,"Sternacutus cribripennis is a species of beetle in the family Cerambycidae. It was described by Bates in 1885.

References
",0
47682901,Quercus acherdophylla,https://en.wikipedia.org/wiki/Quercus%20acherdophylla,9.176011,5.50817,0.0251677761090539,0.4811120204888777,"Quercus acherdophylla is a species of oak native to Mexico.

Description
Quercus acherdophylla is typically a medium-sized evergreen tree, up to 25 meters tall. Its appearance is similar to Quercus laurina, particularly its leaf size. The acorns of Q. acherdophylla mature annually, in contrast to the biennial acorn maturation of Q. laurina.",0
64179948,1946 Maine Black Bears football team,https://en.wikipedia.org/wiki/1946%20Maine%20Black%20Bears%20football%20team,-1.2745847,-4.3168807,0.041032043169625,0.4844820309317285,"The 1946 Maine Black Bears football team was an American football team that represented the University of Maine as a member of the Maine Intercollegiate Athletic Conference (MIAC) and the Yankee Conference during the 1946 college football season. In its second season under head coach George E. Allen, the team compiled a 2–5 record (2–1 against MIAC opponents, 0–3 against Yankee Conference opponents) and finished in second place in the MIAC and last place in the Yankee Conference. Richard Burrill was the team captain. The team played its home games at Alumni Field in Orono, Maine.

Schedule
",0
46303648,Days N' Daze,https://en.wikipedia.org/wiki/Days%20N%27%20Daze,-0.93854517,11.788757,-0.9823935607766427,0.2670780399618717,"Days N' Daze is an American band formed in Houston, Texas performing a type of folk punk they have called 'H-Town Thrashgrass'. Promoting a strong DIY ethic, Days N' Daze independently records, produces, and promotes all their own music. Song themes range from anarchism and environmental issues to anxiety, alcoholism, and parties.
They are known for their energetic live shows. Days N' Daze has toured extensively in the US, Canada, and Europe, playing anything from house shows to festivals.
Days N' Daze has opened for several national acts, including The Infamous Stringdusters, M.D.C., New Zeal…",0
32314193,Daniel Frederik Petersen,https://en.wikipedia.org/wiki/Daniel%20Frederik%20Petersen,-0.85342765,4.479263,-0.697511238103598,0.3275949487308789,"Daniel Frederik Petersen (21 December 1757 – 24 September 1816) was a Norwegian military officer.

Johan Daniel Frederik Petersen was born at  Drammen in Buskerud, Norway. 
",0
60830386,Antonela Đinđić,https://en.wikipedia.org/wiki/Antonela%20%C4%90in%C4%91i%C4%87,-1.3507615,11.087202,0.0364350418472002,0.4835055003171579,"Antonela Đinđić, known professionally as Nela, is a Croatian singer and songwriter. She rose to fame by participating in the first season of The Voice – Najljepši glas Hrvatske. Đinđić is most known for her collaboration with Marko Kutlić on the song ""U zagrljaju spašeni"".

Life and career
In late 2017 Đinđić released her first single titled ""Netko kao ti"". ""Vrijeme je"" was released as her second single and became her first song to chart in the Croatian HR Top 40 chart.",0
37167826,1974 Championship of Australia,https://en.wikipedia.org/wiki/1974%20Championship%20of%20Australia,-1.3939898,-2.3604715,0.0338380454985807,0.4829538262447613,"The 1974 Championship of Australia was the 18th edition of the Championship of Australia, an ANFC-organised national club Australian rules football tournament between the champion clubs from the VFL, the SANFL, the WANFL and a Tasmanian League side that contain players drawn from the premier clubs of the NTFA, NWFU and TANFL.

Qualified Teams
",0
64210917,Union of Brewery and Mill Workers,https://en.wikipedia.org/wiki/Union%20of%20Brewery%20and%20Mill%20Workers,1.3747654,4.840298,-0.5029678042211053,0.3689213712670646,"The Union of Brewery and Mill Workers and Kindred Trades () was a trade union representing workers in the food and drink processing industry in Germany.

The union was founded on 1 October 1910, when the Central Union of Brewery Workers merged with the German Mill Workers' Union.  The brewers dominated the new union, which adopted its constitution and structure.  Like its predecessors, the union affiliated to the General Commission of German Trade Unions, and it was also a leading member of the International Secretariat of Brewery Workers.  In 1919, the union was a founding affiliate of the Ge…",0
20571391,Geographical distance,https://en.wikipedia.org/wiki/Geographical%20distance,1.7195215,7.2998776,1.1478790669916847,0.7196070458269563,"Geographical distance or geodetic distance is the distance measured along the surface of the earth. The formulae in this article calculate distances between points which are defined by geographical coordinates in terms of latitude and longitude. This distance is an element in solving the second (inverse) geodetic problem.

Introduction
Calculating the distance between geographical coordinates is based on some level of abstraction; it does not provide an exact distance, which is unattainable if one attempted to account for every irregularity in the surface of the earth. Common abstractions for …",0
27388514,Arthur Arntzen (humorist),https://en.wikipedia.org/wiki/Arthur%20Arntzen%20%28humorist%29,-0.69435376,5.1954145,-0.2282165615337504,0.4272861575825872,"Arthur Andreas Arntzen (born 10 May 1937) is a Norwegian journalist, humorist, actor and writer.

He was discovered by Håkon Karlsen and is particularly known for his character ""Oluf Rallkattli"". In 1994 he was appointed professor II in humour at the University of Tromsø. He was awarded the Leonard Statuette for 1999 and was decorated Knight, First Order of the Royal Norwegian Order of St. Olav in 2000.
",0
804909,"List of mayors of Saint Paul, Minnesota",https://en.wikipedia.org/wiki/List%20of%20mayors%20of%20Saint%20Paul%2C%20Minnesota,-2.257052,3.2551525,0.7061243504373982,0.6257660885181513,"This is a list of people who have served as mayor of Saint Paul, Minnesota.

Parties
",0
53925189,Troy Van Voorhis,https://en.wikipedia.org/wiki/Troy%20Van%20Voorhis,0.51739794,6.223211,0.1645095146057139,0.5107120714755271,"Troy A. Van Voorhis (born 1976) is an American chemist. He is currently the Haslam and Dewey Professor of Chemistry at Massachusetts Institute of Technology.

Early life and education
Troy Van Voorhis graduated from North Central High School, Indianapolis, Indiana, in 1994. He graduated with a B.A. from Rice University in 1997. ",0
24886057,Lebanese Turkmen,https://en.wikipedia.org/wiki/Lebanese%20Turkmen,0.82815653,3.2218163,-0.4237090273459232,0.3857581343357347,"Lebanese Turkmen (; , Atrāk Lubnān), also known as the Lebanese Turks, are people of Turkish ancestry that live in Lebanon. The historic rule of several Turkic dynasties in the region saw continuous Turkish migration waves to Lebanon during the Tulunid rule (868–905),  Ikhshidid rule (935–969), Seljuk rule (1037–1194), Mamluk rule (1291–1515), and Ottoman rule (1516–1918).

Today, many of the Turkish Lebanese community are the descendants of the Ottoman Turkish settlers to Lebanon from Anatolia. However, with the declining territories of the Ottoman Empire in the 19th century, ethnic Turkish m…",0
16166136,David Schweikert,https://en.wikipedia.org/wiki/David%20Schweikert,-2.2210307,3.1524544,0.2994044190840791,0.5393674915490646,"David S. Schweikert (; born March 3, 1962) is an American politician and businessman serving as the U.S. representative for  since 2013. A member of the Republican Party, he first entered Congress in 2011, representing  until redistricting. His district includes most of northern Phoenix as well as Scottsdale, Paradise Valley, and Cave Creek.

Schweikert served two terms in the Arizona State House of Representatives (1991–1994), chaired the state Board of Equalization (1995–2004), and was the elected Maricopa County Treasurer (2004–2007). He ran for the U.S. House of Representatives twice (losi…",0
33888089,The Woman's Signal,https://en.wikipedia.org/wiki/The%20Woman%27s%20Signal,-0.7828383,5.726168,0.3944289420843517,0.559553336480643,"The Woman's Signal was a weekly British feminist magazine published by Marshall & Son, London, from 4 January 1894 to 23 March 1899. It was edited by Lady Henry Somerset, Annie Holdsworth and Florence Fenwick-Miller.  Although primarily a temperance paper, it dealt with several feminist issues including fair wages. It began life as The Women's Penny Paper (27 October 1888 – 27 December 1890), edited by Helena B Temple (Henrietta Müller), later becoming The Woman’s Herald (3 January 1891 – 28 December 1893). In 1892, Mrs Frank Morrison became editor, followed by Christina Bremner, then by Lady …",0
2851818,César De Paepe,https://en.wikipedia.org/wiki/C%C3%A9sar%20De%20Paepe,-0.38795704,4.945851,0.0663037491339981,0.4898504423864411,"César De Paepe (12 July 1841 in Ostend, Belgium – 1890 in Cannes, France) was a Belgian medical doctor, socialist activist and a prominent proponent of syndicalism whose work strongly influenced the Industrial Workers of the World and the syndicalist movement in general. Anticipating modern political philosophy, democracy according to de Paepe would inevitably spread to the economic segments of society and economic organizations: workplace democracy was inevitable. He graduated in medicine at the Universite Libre de Bruxelles.

De Paepe was a leading member of the First International and was t…",0
26530047,Baduarius (curator),https://en.wikipedia.org/wiki/Baduarius%20%28curator%29,1.1035831,4.130299,0.2005338678655085,0.5183646435243289,"Baduarius () is a figure of 6th century Constantinople, known only from a single inscription in an epitaph.

The inscription is written in the Greek language, mentioning the glorious memory of Baduarius and Theodora. His title is rendered in Latin as ""curator domus rerum Areobindi"" (caretaker of the house of Areobindus). The wording suggests that said house was no longer owned by anyone called Areobindus. It was probably an estate having passed to ""imperial ownership"". Baduarius either being a caretaker in imperial service or someone granted ownership at some point.
",0
66633844,Cecilia Chongo,https://en.wikipedia.org/wiki/Cecilia%20Chongo,-0.06464472,3.0470238,0.0755158539592884,0.491807349020913,"Cecilia Miranda Chongo was a Mozambican politician. In 1977 she was one of the first group of women elected to the People's Assembly.

Biography
Chongo was a FRELIMO candidate in the 1977 parliamentary elections, in which she was one of the first group of 27 women elected to the People's Assembly. She was re-elected in 1986 from Gaza Province.",0
10141605,Egloffstein,https://en.wikipedia.org/wiki/Egloffstein,4.529848,1.9890951,0.0736460044222361,0.4914101411043817,"Egloffstein is a municipality in the district of Forchheim in Bavaria in Germany.

Geography
",0
66544990,Stenoptinea cyaneimarmorella,https://en.wikipedia.org/wiki/Stenoptinea%20cyaneimarmorella,11.710705,5.24703,-0.8447352401382537,0.2963204862926997,"Stenoptinea cyaneimarmorella is a moth belonging to the family Tineidae. The species was first described by Pierre Millière in 1854.

It is native to Europe.
",0
50186710,Matidia (spider),https://en.wikipedia.org/wiki/Matidia%20%28spider%29,10.726418,5.2698603,-0.6391743459563259,0.339987323051681,"Matidia is a genus of southeast Asian sac spiders first described by Tamerlan Thorell in 1878.

Species
 it contains seventeen species:",0
24914158,1995 Toray Pan Pacific Open – Singles,https://en.wikipedia.org/wiki/1995%20Toray%20Pan%20Pacific%20Open%20%E2%80%93%20Singles,-3.312452,-3.8098278,-1.8705924698951757,0.078399950540552,"Steffi Graf was the defending champion but did not compete that year.

Kimiko Date won in the final 6–1, 6–2 against Lindsay Davenport.
",0
59753887,Celaenus (mythology),https://en.wikipedia.org/wiki/Celaenus%20%28mythology%29,1.1492269,4.155311,-2.4829666491730533,0.0,"In Greek mythology, Celaenus (Ancient Greek: Κελαινός Kelainos) may refer to the following figures:

 Celaenus, son of Poseidon and the Danaid Celaeno.
Celaenus, son of the autochthon Phlyus and father of Caucon.",0
26944070,Leonardus Nardus,https://en.wikipedia.org/wiki/Leonardus%20Nardus,-0.33248836,6.107843,-0.0280593913053558,0.469805093459406,"Leonardus Nardus (5 May 1868 – 12 June 1955) was a Dutch fencer, impressionist painter and art collector of Jewish origin whose considerable collection was looted by the Nazis. He won a bronze medal in the team épée event at the 1912 Summer Olympics. Nardus had connections to the chess world as well.

During the 1890s and early 1900s Nardus gained an alarming reputation for his work as an art dealer in the United States, operating primarily out of New York and Philadelphia. Nardus swindled American millionaires such as Peter Arrell Brown Widener by selling for extraordinarily high prices relat…",0
13772581,Paul Cheesley,https://en.wikipedia.org/wiki/Paul%20Cheesley,-0.6441338,-2.4157975,-0.6750184960372548,0.332373031157411,"Paul Martyn Cheesley (born 20 October 1953 in Bristol) is an English former professional footballer.

Career
A striker, Cheesley began his career with Norwich City, for whom he made his debut as a substitute on 17 November 1971 against Chelsea in a League Cup tie at Carrow Road. His league debut did not come until 2 December 1972, a game which his side lost 2-0 at home to Manchester United. ",0
29611792,Serre laws,https://en.wikipedia.org/wiki/Serre%20laws,-0.67676365,5.587602,1.5623379619648494,0.8076496133694169,"The Serre laws governed press freedom in France for much of the nineteenth century after being enacted in May 1819.

References
",0
48290167,Rachel and Jun,https://en.wikipedia.org/wiki/Rachel%20and%20Jun,-1.2710756,8.548211,0.6722328639701876,0.6185665965477909,"Rachel and Jun are an American/Japanese married couple of YouTube personalities who make online videos about Japanese culture and society (sometimes called J-vlog(ger)s), and reciprocal perceptions between Japanese and Westerners.

YouTube channel
The videos on the Rachel and Jun and Rachel & Jun's Adventures! channels consist of vlogs on various topics related to Japanese culture and society, personal experiences and daily life, and also interactions with other Japan-related vloggers. The initial name of the Rachel and Jun channel, ""MyHusbandisJapanese"", was created by Jun as a reference to J…",0
37385205,Royal Mid-Surrey Golf Club,https://en.wikipedia.org/wiki/Royal%20Mid-Surrey%20Golf%20Club,-2.7090487,-3.3550067,-0.269835362475977,0.4184451696403946,"The Royal Mid-Surrey Golf Club is a private golf club and golf course comprising two 18-hole courses located in Old Deer Park in Richmond, south west London.

Location
",0
68561557,Abel Kitchin,https://en.wikipedia.org/wiki/Abel%20Kitchin,-1.5371736,5.2200475,1.1249638156074753,0.714739210699718,"Abel Kitchin or ""Kitchen"" (died 1639) was an English merchant and Mayor of Bristol.

He lived in Broad Street. Kitchin was Mayor of Bristol from 1612 to 1613.
",0
28920090,Shinjuku Face,https://en.wikipedia.org/wiki/Shinjuku%20Face,2.2726276,3.069981,0.4387638212105836,0.5689712947807316,"is an event hall located on the 7th floor of the Humax Pavilion Shinjuku complex, 1-20-1 Kabukicho, Tokyo, Japan. It mainly hosts mixed martial arts, boxing and professional wrestling events. Shinjuku Face has a capacity of approximately 600 people.

History
From 1994 to 2004, the place was used as a live venue known at the time as Liquid Room. In 2004, Liquid Room moved out of Humax Pavilion Shinjuku. The place was renovated as an event hall for sports and re-opened on .",0
